MSCI_INDEX,MSCI_ISSUER_NAME,MSCI_ISSUER_TICKER,MSCI_ISSUER_CNTRY_DOMICILE_NAME,MSCI_IVA_INDUSTRY_GROUP,MSCI_INDUSTRY_ADJUSTED_ESG_SCORE,MSCI_ENVIRONMENTAL_PILLAR_SCORE,MSCI_SOCIAL_PILLAR_SCORE,MSCI_GOVERNANCE_PILLAR_SCORE,MSCI_CARBON_EMISSIONS_SCORE,MSCI_CORP_GOVERNANCE_SCORE,SP_FIN_MARKET_CAP,SP_FIN_ENTERPRISE_VALUE,SP_FIN_TOTAL_ASSETS,SP_FIN_TOTAL_EQUITY,SP_FIN_TOTAL_LIABILITIES,SP_FIN_TOTAL_DEBT,SP_FIN_CASH_AND_EQUIVALENTS,SP_FIN_SIZE,SP_FIN_LEVERAGE_RATIO_PERCENT,SP_FIN_DATE_TO_EQUITY_RATIO_PERCENT,SP_FIN_RETURN_ON_ASSETS_ROA,SP_FIN_RETURN_ON_ASSETS_ROA_PERCENT,SP_FIN_RETURN_ON_EQUITY_PERCENT,SP_FIN_PE_LTM,SP_FIN_TOTAL_ASSETS_CAGR_5Y,TOBINQ RATIO,SP_FIN_NET_INCOME_IS
MSCI_US,FOX CORPORATION,FOXA,United States of America,Communication Services,6.7,9.7,5.9,5.1,9.7,6.5,15362.01,15906.19783,21866,10658,11208,8207,4272,21866,77.00319009,77.00319009,0.0775,7.75,0.1128,10.4,0.1075,1.441359542,1239
MSCI_US,FIRSTENERGY CORP.,FE,United States of America,Utilities,5.7,5.2,8.8,6.8,7.5,7.7,22174.65,22174.64967,48767,10916,37851,25136,137,48767,230.2674973,230.2674973,0.0276,2.76,0.111,20.4,0.0401,2.031389703,1102
MSCI_US,"ANALOG DEVICES, INC.",ADI,United States of America,IT - Hardware,6.9,5.2,5.8,6,9.7,6.6,112482.44,112482.4371,48794.48,35565.12,13229.36,7455.54,958.06,48794.48,20.96306718,20.96306718,0.0502,5.02,0.092,53,0.1901,3.162717854,3314.58
MSCI_US,NORDSON CORPORATION,NDSN,United States of America,Industrials,5.3,3.4,6.9,5.3,10,6.1,13189.57,13189.57295,5251.77,2598.06,2653.71,1862.91,115.68,5251.77,71.70388675,71.70388675,0.0939,9.39,0.1993,27.4,0.0895,5.076699537,487.49
MSCI_US,WESTROCK COMPANY,WRK,United States of America,Materials,7,4.7,5.2,6.1,7,7.1,12840.28,12840.28465,27443.7,10097.7,17346,9286,393.4,27443.7,91.9615358,91.9615358,0.0269,2.69,-0.1528,42,0.0159,1.271604425,-1649
MSCI_US,CROWN CASTLE INC.,CCI,United States of America,Communication Services,10,9.2,8.1,6.8,9.2,7.7,42318.22,42318.21679,38527,6381,32146,28814,105,38527,451.5593167,451.5593167,0.0402,4.02,0.2172,30.4,0.0329,6.631910359,1502
MSCI_US,THE COCA-COLA COMPANY,KO,United States of America,Consumer Staples,8.7,6.1,6.3,5.2,10,6.3,275321.42,275321.4237,97703,27480,70223,44544,9366,97703,162.0960699,162.0960699,0.0874,8.74,0.4016,25.7,0.0326,10.01897453,10714
MSCI_US,"GILEAD SCIENCES, INC.",GILD,United States of America,Health Care,10,6.2,5.3,7.2,10,7.4,85752.08,85752.07638,62125,22749,39376,25658,6085,62125,112.7873753,112.7873753,0.0978,9.78,0.2554,177.2,-0.0049,3.76948789,5665
MSCI_US,"NETFLIX, INC.",NFLX,United States of America,Communication Services,4,10,4.9,2.8,10,4.9,294882.9,294882.9005,48731.99,20588.31,28143.68,16973.37,7116.91,48731.99,82.44178371,82.44178371,0.0893,8.93,0.2615,47.5,0.1341,14.32283174,5407.99
MSCI_US,"PURE STORAGE, INC.",PSTG,United States of America,IT - Hardware,5.5,4.5,3.8,6.3,10,6.3,21198.78,21198.78197,3655.76,1270.09,2385.67,272.25,702.54,3655.76,21.43548882,21.43548882,0.0151,1.51,0.0555,232.7,0.1313,16.69076995,61.31
MSCI_US,"LAMB WESTON HOLDINGS, INC.",LW,United States of America,Consumer Staples,7.4,3,5.4,7.3,9,7.7,12049.43,12049.4307,6519.8,1411.3,5108.5,3618.2,304.8,6519.8,256.3735563,256.3735563,0.1017,10.17,1.1388,11.1,0.1882,8.537823283,1008.9
MSCI_US,"AMERICAN INTERNATIONAL GROUP, INC.",AIG,United States of America,Financials,4.8,7.4,4,5.4,10,6.5,49755.19,49755.19063,539306,51301,488005,23306,2155,539306,45.42991365,45.42991365,0.0056,0.56,0.0819,11.1,0.0185,0.969867839,3643
MSCI_US,"MONOLITHIC POWER SYSTEMS, INC.",MPWR,United States of America,IT - Hardware,5.3,4.5,5.3,5.4,9.1,5.4,39458.39,39458.3904,2434.35,2049.94,384.41,7.87,527.84,2434.35,0.383913676,0.383913676,0.134,13.4,0.2299,96.6,0.2513,19.24855849,427.37
MSCI_US,ELECTRONIC ARTS INC.,EA,United States of America,Communication Services,8.4,9,5.9,6.8,9,7.6,37075.41,37075.40622,13420,7513,5907,2196,2900,13420,29.22933582,29.22933582,0.0767,7.67,0.172,29.8,0.0842,4.934834287,1273
MSCI_US,VISTRA CORP.,VST,United States of America,Utilities,4.2,2.9,5.2,7.9,1.8,8.3,30305.46,30305.46129,32966,5322,27644,14741,3485,32966,276.9823375,276.9823375,0.0514,5.14,0.2914,53.4,0.0484,5.694374295,1493
MSCI_US,PARKER-HANNIFIN CORPORATION,PH,United States of America,Industrials,5.5,4,3.9,6.3,10,7.2,64812.94,64812.93798,29964.47,10338.28,19626.19,12902.51,475.18,29964.47,124.8032555,124.8032555,0.078,7.8,0.2171,23.7,0.1436,6.269218864,2082.94
MSCI_US,"BIO-RAD LABORATORIES, INC.",BIO,United States of America,Health Care,5.7,10,5.6,5.2,10,5.5,7816.67,7758.459536,12299.07,8741.13,3557.94,1405.39,403.81,12299.07,16.0778984,16.0778984,0.0177,1.77,-0.0694,0,0.1699,0.894240218,-637.32
MSCI_US,"DICK'S SPORTING GOODS, INC.",DKS,United States of America,Retail,7.6,4.8,6.4,4.6,10,4.4,17939.24,17939.24272,9311.75,2617.28,6694.47,4263.83,1801.22,9311.75,162.9107318,162.9107318,0.0934,9.34,0.4071,18.3,0.1733,6.854153931,1046.52
MSCI_US,THE CIGNA GROUP,CI,United States of America,Health Care,8.5,10,6.2,7.2,10,7.7,94923.33,94923.32743,152761,46351,106410,31890,7822,152761,68.80110461,68.80110461,0.0375,3.75,0.1179,27.1,-0.0006,2.047924101,5164
MSCI_US,HYATT HOTELS CORPORATION,H,United States of America,Consumer Discretionary,4.3,4.8,5.3,2.8,8.2,3.8,15075.22,15075.22075,12833,3567,9266,3370,881,12833,94.47715167,94.47715167,0.0152,1.52,0.0605,23.3,0.1092,4.226302215,220
MSCI_US,THE SOUTHERN COMPANY,SO,United States of America,Utilities,5.8,5.7,8,5.5,6.3,7.9,85330.97,85330.9737,139331,35225,104106,63680,748,139331,180.7806955,180.7806955,0.0293,2.93,0.1104,20.2,0.0357,2.422454791,3976
MSCI_US,WESTERN DIGITAL CORPORATION,WDC,United States of America,IT - Hardware,8.3,4.5,6,5.6,10,6.8,25018.32,25018.32006,24429,11723,12706,7354,2023,24429,62.73138275,62.73138275,-0.0267,-2.67,-0.1425,0,-0.0353,2.134122665,-1706
MSCI_US,FACTSET RESEARCH SYSTEMS INC.,FDS,United States of America,Financials,8.3,10,2.9,7.3,10,7.9,15818.07,15818.07111,3962.92,1619.93,2342.99,1839.92,425.44,3962.92,113.5802164,113.5802164,0.1027,10.27,0.3173,31.3,0.2279,9.764662671,468.17
MSCI_US,"ESSEX PROPERTY TRUST, INC.",ESS,United States of America,Real Estate,3.3,4.8,3.2,5.7,8.9,6.5,18170.99,17553.47255,12361.43,5626.18,6735.24,6270.83,391.75,12361.43,111.4580408,111.4580408,0.0271,2.71,0.0746,33.4,-0.0004,3.229720699,405.82
MSCI_US,"ZOOM VIDEO COMMUNICATIONS, INC.",ZM,United States of America,IT - Software,5,5.9,4.3,5,9,5.1,18083.43,18083.42806,9929.79,8019.41,1910.39,72.95,1558.25,9929.79,0.909667918,0.909667918,0.0414,4.14,0.0896,21.7,0.9474,2.254957659,637.46
MSCI_US,HORMEL FOODS CORPORATION,HRL,United States of America,Consumer Staples,8.4,2.7,5.4,7.3,9.1,7.3,16569.79,16569.7887,13448.77,7738.98,5709.79,3444.72,736.53,13448.77,44.51129219,44.51129219,0.0494,4.94,0.1038,21.6,0.1056,2.1410819,793.57
MSCI_WORLD,"The Kansai Electric Power Company, Incorporated",9503,Japan,Utilities,5.5,6.4,3.7,6,8.1,7.4,15189.83,15190.78845,59682.31,15416.23,44266.07,26713.3,3276.76,59682.31,173.2803675,173.2803675,0.0512,5.12,0.2149,5.2,0.0447,0.985314179,2919.52
MSCI_WORLD,"DIAMONDBACK ENERGY, INC.",FANG,United States of America,Energy,7.7,3.8,6.4,6.7,5,7.9,35524.29,35524.28818,29001,17430,11571,6804,582,29001,39.03614458,39.03614458,0.0983,9.83,0.2014,11.2,0.0607,2.038111876,3143
MSCI_WORLD,Continental Aktiengesellschaft,CON,Germany,Consumer Discretionary,6.7,4.9,4.7,5,10,6.9,11361.64,11362.33989,41678.96,15594.06,26084.9,7915.88,3227.2,41678.96,50.76214918,50.76214918,0.0319,3.19,0.0857,14.5,-0.0137,0.72858768,1276.66
MSCI_WORLD,"SERVICENOW, INC.",NOW,United States of America,IT - Software,7.9,6.6,5.8,6.5,9.7,6.6,158992.37,158992.3677,17387,7628,9759,2284,1897,17387,29.94231778,29.94231778,0.031,3.1,0.2735,82.9,0.3499,20.84325773,1731
MSCI_WORLD,"Rakuten Group, Inc.",4755,Japan,Retail,7.8,9.6,6,5.7,9.6,5.8,11394.26,11386.92804,160482.15,7715.17,152766.98,34011.94,36370.35,160482.15,440.8449846,440.8449846,-0.0051,-0.51,-0.3365,0,0.2523,1.476864411,-2407.87
MSCI_WORLD,"LOWE'S COMPANIES, INC.",LOW,United States of America,Retail,8,6.6,4.9,7.1,10,7,125249.79,125249.7934,41795,-15050,56845,40221,921,41795,-267.2491694,-267.2491694,0.169,16.9,0,17.6,0.0391,-8.322245183,7726
MSCI_WORLD,"Mitsui O.S.K. Lines, Ltd.",9104,Japan,Industrials,7.1,5.7,7.6,6.8,6.7,7.1,10745.6,10744.11878,27225.32,15656.95,11568.36,8528.29,779.11,27225.32,54.46967641,54.46967641,0.0195,1.95,0.1221,6.2,0.1406,0.686315023,1728.78
MSCI_WORLD,"Acciona, S.A.",ANA,Spain,Utilities,8,8.8,7,6.1,10,6.7,6585.51,6585.450591,34941.49,7563.48,27378.01,12028.04,4100.24,34941.49,159.0278549,159.0278549,0.0165,1.65,0.0944,11,0.162,0.870698409,597.26
MSCI_WORLD,EMPIRE COMPANY LIMITED,EMP.A,Canada,Consumer Staples,5.2,5.2,5.3,3.8,10,5.6,6182.25,6182.818606,12273.7,3997.54,8276.16,5380.08,189.77,12273.7,134.5847696,134.5847696,0.0468,4.68,0.1412,12,0.1182,1.546513606,530.12
MSCI_WORLD,Holmen Aktiebolag,HOLM B,Sweden,Materials,7.6,5.9,8,4.1,8.8,4,6272.32,6289.283023,7905.43,5644.84,2260.59,314.75,119.2,7905.43,5.575888776,5.575888776,0.0323,3.23,0.0649,21.9,0.1665,1.111159927,366.62
MSCI_WORLD,GE HEALTHCARE TECHNOLOGIES INC.,GEHC,United States of America,Health Care,6.7,10,4.3,6.8,10,7.7,35978.6,35978.60038,32454,7310,25144,9863,2494,32454,134.9247606,134.9247606,0.0615,6.15,0.1915,22.9,0,4.921833105,1568
MSCI_WORLD,ALSTOM SA,ALO,France,Industrials,7.4,6.4,5.8,5.5,10,8.1,7652.1,7650.466572,35883.24,9472.32,26410.92,5023.2,1053.2,35883.24,53.03030303,53.03030303,0.009,0.9,-0.031,0,0.1992,0.807837995,-333.44
MSCI_WORLD,SUMITOMO CORPORATION,8053,Japan,Industrials,5.9,5.3,4.3,6.4,10,6.3,29688.24,29684.83171,72894.5,30870.86,42023.65,24491.85,4412.63,72894.5,79.33646811,79.33646811,0.0245,2.45,0.0985,11.8,0.0686,0.961691381,2552.71
MSCI_WORLD,DAVITA INC.,DVA,United States of America,Health Care,8.5,10,5.8,7.5,10,8.3,12405.54,12405.53602,16893.58,2743.35,14150.23,11116.42,380.06,16893.58,405.2133341,405.2133341,0.0592,5.92,0.3852,16.1,-0.0244,4.522040571,691.53
MSCI_WORLD,CANADIAN UTILITIES LIMITED,CU,Canada,Utilities,6.2,6.6,6.3,5,8.2,5.5,5821.82,5821.330032,17478.13,5400.88,12077.25,7992.63,156.23,17478.13,147.9875502,147.9875502,0.0287,2.87,0.1008,13.6,0.012,1.077939151,533.6
MSCI_WORLD,RIO TINTO PLC,RIO,United Kingdom,Materials,7,3.1,4.4,6.7,6.4,8.3,111809.99,106140.7217,103549,56341,47208,14352,9673,103549,25.47345628,25.47345628,0.0928,9.28,0.1825,11.2,0.0263,1.984522639,10058
MSCI_WORLD,NTT DATA GROUP CORPORATION,9613,Japan,IT - Software,6.7,7.6,4.6,4.7,10,4.3,20578.65,20581.71793,47700.22,18370.76,29329.47,16197.65,2852.82,47700.22,88.17082146,88.17082146,0.0289,2.89,0.0562,23.3,0.2386,1.120185011,884.5
MSCI_WORLD,SUNCORP GROUP LIMITED,SUN,Australia,Financials,10,9.2,4.9,8,10,8.5,14207.32,14211.77075,76583.86,8889.7,67694.15,18196.35,3705.87,76583.86,204.6902595,204.6902595,0.0193,1.93,0.0887,17.9,0.0297,1.598177666,764.62
MSCI_WORLD,KIKKOMAN CORPORATION,2801,Japan,Consumer Staples,7.4,5.1,7.1,3.6,10,2.9,11093.08,11094.10656,4412.8,3292.06,1120.73,395.84,787.31,4412.8,12.02408219,12.02408219,0,0,0,29.8,0,3.369646969,372.92
MSCI_WORLD,"MOLINA HEALTHCARE, INC.",MOH,United States of America,Health Care,8.3,8.7,5.8,5.8,8.7,6.7,17745.84,17745.838,14892,4215,10677,2511,4848,14892,59.57295374,59.57295374,0.0743,7.43,0.3039,16.4,0.1579,4.210163701,1091
MSCI_WORLD,WAREHOUSES DE PAUW NV,WDP,Belgium,Real Estate,8.4,6.4,6.1,8.4,9.8,8.9,6073.96,6073.866213,7807.78,4990.69,2817.08,2628.65,14.38,7807.78,52.67107354,52.67107354,0.0269,2.69,0.0058,30.9,0.1522,1.217058162,24.62
MSCI_WORLD,AECOM,ACM,United States of America,Industrials,6.3,7.4,4.5,5.5,10,6.6,12100.36,12100.36459,11233.4,2383.71,8849.69,2891.47,1260.21,11233.4,121.3012489,121.3012489,0.0446,4.46,0.0631,104.7,-0.0521,5.076271862,55.33
MSCI_WORLD,CENTRICA PLC,CNA,United Kingdom,Utilities,7.5,5,7.2,7.9,6.4,8.3,8997.91,8978.012355,27237.61,5396.28,21841.34,5230.55,8213.61,27237.61,96.92881022,96.92881022,-0.1084,-10.84,1.4656,1.9,0.0077,1.667428302,5008.73
MSCI_WORLD,"KOBE BUSSAN CO., LTD.",3038,Japan,Consumer Staples,5,1.3,5.8,4.8,7.6,5.3,4885.15,4885.640971,1397.93,755.08,642.85,252.81,610.85,1397.93,33.48122053,33.48122053,0.0971,9.71,0.1943,32.6,0.0799,6.469711819,135.64
MSCI_WORLD,Atlas Copco Aktiebolag,ATCO A,Sweden,Industrials,7.2,4.9,3.7,7,10,7.2,86891.87,91073.92206,18116.08,9073.71,9042.37,3243.63,1079.62,18116.08,35.74756081,35.74756081,0.1343,13.43,0.3271,32.4,0.1282,9.576222956,2780.62
MSCI_WORLD,Delivery Hero SE,DHER,Germany,Consumer Discretionary,6.2,8.7,3.4,7.1,8.7,8.7,6862.33,6863.124738,11578.49,1820.93,9757.56,6229.52,1831.97,11578.49,342.106506,342.106506,-0.0355,-3.55,-0.85,0,0.3922,3.768585283,-2536.43
MSCI_WORLD,"Mitsui Chemicals, Inc.",4183,Japan,Materials,8.4,5.1,3.7,6.6,7.4,6.5,5209.1,5209.688972,14640.36,6506.81,8133.55,5000.05,1389.44,14640.36,76.84333798,76.84333798,0.018,1.8,0.0576,15.8,0.081,0.800561258,330.35
MSCI_WORLD,"Shin-Etsu Chemical Co., Ltd.",4063,Japan,Materials,6,5.7,3.8,5.4,7.3,5.7,76613.89,76621.92283,34013.7,29230.73,4782.97,160.55,11225.63,34013.7,0.549250737,0.549250737,0.0887,8.87,0.1338,22.5,0.1112,2.621005018,3436.67
MSCI_WORLD,WPP PLC,WPP,United Kingdom,Communication Services,8.4,10,4.2,8.2,10,8.7,10045.97,10040.94086,33938.53,4885.97,29052.56,8765.35,2596.54,33938.53,179.398359,179.398359,0.0117,1.17,0.0493,72.7,-0.0881,2.056085076,140.74
MSCI_WORLD,The Wharf (Holdings) Limited,4,Hong Kong,Real Estate,6.2,4.2,6.3,5.7,8.4,5.4,8766.14,8770.798428,26237.56,18979.6,7257.95,2497.78,1484.66,26237.56,13.16034058,13.16034058,0.0202,2.02,0.0073,72.4,-0.0206,0.461871694,121.02
MSCI_WORLD,"WORKDAY, INC.",WDAY,United States of America,IT - Software,8.6,6,7.6,4.5,10,4.3,59255.44,59255.44109,16452,8082,8370,3296,2012,16452,40.78198466,40.78198466,0.0076,0.76,0.2021,40.2,0.2441,7.331779263,1381
MSCI_WORLD,"Keisei Electric Railway Co.,Ltd.",9009,Japan,Industrials,6.9,6.7,4.2,4.3,6.7,4.8,5241.44,5241.922482,7031.4,3099.81,3931.59,2409.61,543.96,7031.4,77.73411919,77.73411919,0.0155,1.55,0.2029,9.3,0,1.690890732,579.17
MSCI_WORLD,"AMERICAN FINANCIAL GROUP, INC.",AFG,United States of America,Financials,2.7,4.2,3.3,5.4,8,5.6,10521.11,10521.11164,29787,4258,25529,1695,1225,29787,39.80742132,39.80742132,0.0256,2.56,0.2051,12,-0.1404,2.47090418,852
MSCI_WORLD,Getinge AB,GETI B,Sweden,Health Care,4.1,10,3.6,5.2,10,5.6,4585.54,4586.703609,5313.92,3014.95,2298.97,800.87,270.53,5313.92,26.56329292,26.56329292,0.0438,4.38,0.0798,21.4,0.0433,1.520934012,239.19
MSCI_WORLD,"BURLINGTON STORES, INC.",BURL,United States of America,Retail,8,3,5.8,6.3,10,6.4,15042.93,15042.92792,7706.84,996.93,6709.91,4804.83,925.36,7706.84,481.9626253,481.9626253,0.047,4.7,0.3791,40,0.2014,15.08925401,339.65
MSCI_WORLD,BALL CORPORATION,BALL,United States of America,Materials,7.8,9.6,3,6,10,7,18957.87,18957.87309,19303,3837,15466,9021,695,19303,235.1055512,235.1055512,0.0455,4.55,0.1931,29.4,0.0312,4.940805317,707
MSCI_WORLD,ARISTOCRAT LEISURE LIMITED,ALL,Australia,Consumer Discretionary,8.2,6.8,6.4,7.1,6.8,8.3,20734.61,20731.60475,7021.28,4323.8,2697.48,1724.03,2025.58,7021.28,39.87302835,39.87302835,0.1003,10.03,0.2281,21.6,0.1331,4.795460012,934.75
MSCI_WORLD,Oersted A/S,ORSTED,Denmark,Utilities,10,9,6.8,7.9,10,8.3,22726.79,22726.05441,41638.61,11521.5,30117.11,13040.36,1502.56,41638.61,113.1828321,113.1828321,0.0267,2.67,-0.2329,0,0.1,1.972554789,-3037.11
MSCI_WORLD,Xcel Energy Inc.,XEL,United States of America,Utilities,8,6.7,6.4,7.1,7.7,7.4,29921.18,29921.18379,64079,17616,46463,27595,129,64079,156.647366,156.647366,0.0261,2.61,0.1033,16.2,0.0686,1.698522934,1771
MSCI_WORLD,ING Groep N.V.,INGA,Netherlands,Financials,7.9,8.5,4.2,7.8,10,8.3,56100.68,56089.64071,1082246.63,61413.12,1020833.52,243847.43,10507.84,1082246.63,397.0608072,397.0608072,0.0045,0.45,0.0777,13.4,0.0208,0.91349666,4570.55
MSCI_WORLD,TEXTRON INC.,TXT,United States of America,Industrials,6.1,3,4.4,6.4,10,6.5,16464.95,16464.95106,16856,6987,9869,4255,2121,16856,60.89881208,60.89881208,0.0481,4.81,0.1308,18.4,0.034,2.356512094,921
MSCI_WORLD,CAPITALAND INVESTMENT LIMITED,9CI,Singapore,Real Estate,9.5,7,8,7.5,10,8.5,9776.05,9770.482582,25865,13819.47,12045.53,9673.7,1864.12,25865,70.00051377,70.00051377,0.0146,1.46,0.0179,73.6,0,0.707411355,137.16
MSCI_WORLD,"TYSON FOODS, INCORPORATED",TSN,United States of America,Consumer Staples,5.5,3.6,4.6,5,9.4,5.1,20094.04,20094.04457,36251,18255,17996,10035,573,36251,54.97124076,54.97124076,0.0086,0.86,-0.0341,0,0.0449,1.100741715,-648
MSCI_WORLD,THE J. M. SMUCKER COMPANY,SJM,United States of America,Consumer Staples,6.3,3.4,4.8,6.5,9.9,6.4,11538.12,11538.12478,20273.7,7693.9,12579.8,8559.1,62,20273.7,111.2452722,111.2452722,0.0514,5.14,0.0993,15.2,0.0394,1.499645173,744
MSCI_WORLD,SEA LIMITED,S2EA34,Singapore,Communication Services,1.6,7.7,3.8,2.1,7.7,2.4,42794.07,42794.07392,18883.23,6697.59,12185.65,4462.38,2811.06,18883.23,66.62665227,66.62665227,0.0119,1.19,0.026,0,0.5382,6.38947293,150.73
MSCI_WORLD,THE CARLYLE GROUP INC.,CG,United States of America,Financials,5.3,10,5.2,4.6,10,4.7,14355.63,14355.63303,21176,5784.5,15391.5,9255.6,1786.3,21176,160.006915,160.006915,-0.0233,-2.33,-0.0788,0,0.104,2.481740859,-608.4
MSCI_WORLD,COMPASS GROUP PLC,CPG,United Kingdom,Consumer Discretionary,6.9,3.6,4,7.7,10,8.3,47315.25,47321.97832,21472.32,6296.51,15175.8,5440.06,1028.48,21472.32,86.39802049,86.39802049,0.0659,6.59,0.2382,27.2,0.0683,7.514519948,1603.1
MSCI_WORLD,LEG Immobilien SE,LEG,Germany,Real Estate,8.6,4.8,6.2,9.3,9.6,9.4,6079.38,6079.7308,21311.11,8266.95,13044.16,10350.85,306.36,21311.11,125.2076038,125.2076038,0.0176,1.76,-0.1888,0,0.1151,0.735383666,-1731.84
MSCI_WORLD,"THE HOME DEPOT, INC.",HD,United States of America,Retail,8.5,5.3,5.8,6.9,10,7.6,338626.33,338626.3284,76530,1044,75486,53101,3760,76530,5086.302682,5086.302682,0.1772,17.72,11.6216,22.9,0.117,324.3547222,15143
MSCI_WORLD,"BOSTON PROPERTIES, INC.",BXP,United States of America,Real Estate,7.9,7.7,4.5,7.1,9,7.1,10781,9608.848329,26026.15,8183.98,17842.17,16624.65,1531.48,26026.15,203.1364935,203.1364935,0.0253,2.53,0.0352,50.1,0.0514,1.31732971,190.22
MSCI_WORLD,Sampo Oyj,SAMPO,Finland,Financials,9.3,6.3,4.8,6.3,10,7.6,21319.04,21318.70821,26744.31,8486.42,18257.89,3329.65,1515.79,26744.31,39.23503668,39.23503668,0.0314,3.14,0.1278,16.9,-0.1326,2.512135859,1460.59
MSCI_WORLD,"Japan Exchange Group, Inc.",8697,Japan,Financials,6.8,10,3.9,5.7,10,6,11896.42,11894.3774,533086.4,2236.97,530849.44,346.75,845.85,533086.4,15.50087842,15.50087842,0.0007,0.07,0.1876,29.6,0.0833,5.318095459,401.86
MSCI_WORLD,"CROWN HOLDINGS, INC.",CCK,United States of America,Materials,8.4,9.2,3.3,5.2,10,5.9,9125.01,9125.011664,15034,2864,12170,7700,1310,15034,268.8547486,268.8547486,0.0563,5.63,0.2279,22,-0.003,3.186106844,450
MSCI_WORLD,"Mondelez International, Inc.",MDLZ,United States of America,Consumer Staples,6.3,4.2,3.9,5.5,9.7,6.7,89334.51,89334.5106,71391,28366,43025,20110,1810,71391,70.89473313,70.89473313,0.0524,5.24,0.1797,21.2,0.0262,3.149351689,4959
MSCI_WORLD,GETLINK S.E.,GET,France,Industrials,7.8,6.8,5,8.1,5.9,8.7,8984.11,8984.713214,9965.78,2725.77,7240.01,6365.64,1407.6,9965.78,233.535478,233.535478,0.052,5.2,0.133,25.1,0.0246,3.295989757,359.9
MSCI_WORLD,ASSICURAZIONI GENERALI SOCIETA PER AZIONI,G,Italy,Financials,10,10,7.1,6.4,10,7.9,38514.53,38521.0341,561504.75,34537.43,526967.32,19179.73,7805.26,561504.75,55.53317082,55.53317082,0.0083,0.83,0.134,9.5,-0.0028,1.115153328,4136.67
MSCI_WORLD,Koninklijke Philips N.V.,PHIA,Netherlands,Health Care,1.5,10,3,4.6,10,7,23858.21,23860.15725,32464.12,13315.3,19148.82,8488.63,2063.37,32464.12,63.75094816,63.75094816,0.0087,0.87,-0.0358,0,0.0248,1.791789145,-514.46
MSCI_WORLD,West Japan Railway Company,9021,Japan,Industrials,8,5.8,5.6,5.4,7,5.4,8901.97,8899.741259,24961.5,8093.55,16867.95,9754.06,1542.55,24961.5,120.5164606,120.5164606,0.0301,3.01,0.0881,6.9,0.0313,1.099884476,652.53
MSCI_WORLD,SBA COMMUNICATIONS CORPORATION,SBAC,United States of America,Communication Services,8.4,8.5,7.6,5.9,8.5,6.6,21160.9,21160.90161,10178.44,-5135.84,15314.28,14463.47,208.55,10178.44,-281.6183915,-281.6183915,0.0647,6.47,0,38.6,0.0713,-4.120241285,501.81
MSCI_WORLD,TOYOTA TSUSHO CORPORATION,8015,Japan,Industrials,3.2,7.7,4.3,3.4,10,2.8,20485.51,20481.04046,46646.81,17311.59,29335.22,13875.45,5805.78,46646.81,80.15121661,80.15121661,0.0417,4.17,0.1451,9.3,0.0971,1.183340756,2189.92
MSCI_WORLD,BLACKSTONE INC.,BX,United States of America,Financials,3.6,9,4.9,3.8,9,2.8,151012.65,94228.978,40287.53,18075.21,22212.32,12948.5,2955.87,40287.53,71.63678873,71.63678873,0.059,5.9,0.1295,43.8,0.0685,8.354683016,1390.88
MSCI_WORLD,Koninklijke KPN N.V.,KPN,Netherlands,Communication Services,10,10,7,7.7,10,8.4,15008.69,15014.61194,13527.27,3931.33,9595.94,7783.18,672.33,13527.27,197.9782923,197.9782923,0.0705,7.05,0.2335,18.7,-0.0118,3.817713089,931.77
MSCI_WORLD,EQT AB,EQT,Sweden,Financials,8.3,10,5.6,6.9,10,7.4,34422.81,34423.09181,10165.93,6627.95,3537.98,2369.51,1229.85,10165.93,35.75026969,35.75026969,0.0475,4.75,0.0224,225.2,0.7728,5.193583235,143.41
MSCI_WORLD,Yokogawa Electric Corporation,6841,Japan,IT - Hardware,10,6.4,7.3,6.6,10,8.2,6226.3,6225.402901,4445.76,2938.63,1507.14,217.26,924.24,4445.76,7.393241068,7.393241068,0.0762,7.62,0.1587,15.4,0.0743,2.118776437,407.57
MSCI_WORLD,"Industria de Diseno Textil, S.A.",ITX,Spain,Retail,8,8.7,5.6,4.6,10,4.6,154853.89,154844.081,35370.07,20175.04,15195.03,6015.13,7571.04,35370.07,29.81471164,29.81471164,0.1366,13.66,0.3022,26.4,0.0859,7.675518363,5814.15
MSCI_WORLD,Nutrien Ltd.,NTR,Canada,Materials,8.5,5.4,7.1,8.1,8.5,8.6,25705.99,25704.02044,52749,25201,27548,12566,941,52749,49.86310067,49.86310067,0.0414,4.14,0.0502,30.5,0.03,1.020038491,1258
MSCI_WORLD,SINGAPORE EXCHANGE LIMITED,S68,Singapore,Financials,7.6,10,1.9,7.9,10,8.4,7529.78,7533.959348,2796.1,1259.73,1536.37,537.74,763.99,2796.1,42.68692498,42.68692498,0.0967,9.67,0.3508,18.1,0.1232,5.977296722,422.15
MSCI_WORLD,"Resona Holdings, Inc.",8308,Japan,Financials,6.2,5.3,5,5.4,10,6.5,15019.23,15016.8836,503144.28,18355.92,484788.36,40868.37,137020.63,503144.28,222.6440843,222.6440843,0.0021,0.21,0.0596,14.5,0.052,0.818222677,1050.08
